代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,
600519.SH,贵州茅台,2020-02-21,8134.3034,8222.7118,8123.6914,8144.6957,2894008,3225337160,-37.4711,-0.458,1114.488,0.2304,1397997407664,1397997407664,34.16,11.1609,15.7336,
600519.SH,贵州茅台,2020-02-24,8090.6847,8123.6183,7944.3132,7956.6084,3865036,4221857466,-188.0874,-2.3093,1092.3203,0.3077,1365713124204,1365713124204,33.3712,10.9032,15.3702,
600519.SH,贵州茅台,2020-02-25,7889.4239,7919.3568,7815.3599,7866.0776,3838562,4127432130,-90.5308,-1.1378,1075.2548,0.3056,1350173957418,1350173957418,32.9915,10.7791,15.1954,
600519.SH,贵州茅台,2020-02-26,7772.3266,7933.3353,7721.0966,7857.954,4356097,4663278433,-8.1236,-0.1033,1070.5176,0.3468,1348779577860,1348779577860,32.9574,10.768,15.1797,
600519.SH,贵州茅台,2020-02-27,7874.7867,8013.7664,7874.7867,7958.1453,3449829,3758783810,100.1913,1.275,1089.5566,0.2746,1365976925742,1365976925742,33.3776,10.9053,15.3732,
600519.SH,贵州茅台,2020-02-28,7833.0708,7918.6982,7684.2842,7735.7338,4994657,5307929213,-222.4115,-2.7948,1062.7215,0.3976,1327801074600,1327801074600,32.4448,10.6005,14.9436,
600519.SH,贵州茅台,2020-03-02,7685.3088,8025.1834,7684.5769,7948.0456,4766304,5154329159,212.3119,2.7446,1081.4101,0.3794,1364243372778,1364243372778,33.3353,10.8914,15.3537,
600519.SH,贵州茅台,2020-03-03,8035.7954,8188.6072,8035.7954,8145.574,5025015,5585227657,197.5283,2.4852,1111.4848,0.4,1398148151400,1398148151400,34.1637,11.1621,15.7353,
600519.SH,贵州茅台,2020-03-04,8233.3969,8335.8569,8169.2862,8262.0857,5379299,6080149243,116.5117,1.4304,1130.2865,0.4282,1418146820376,1418146820376,34.6524,11.3218,15.9604,
600519.SH,贵州茅台,2020-03-05,8316.17,8599.2524,8274.0882,8570.0513,6242645,7210485104,307.9656,3.7275,1155.0369,0.4969,1471007623800,1471007623800,35.944,11.7438,16.5553,
600519.SH,贵州茅台,2020-03-06,8511.5027,8606.6442,8430.852,8456.6134,3064100,3553622358,-113.4379,-1.3237,1159.7606,0.2439,1451536557900,1451536557900,35.4683,11.5884,16.3361,
600519.SH,贵州茅台,2020-03-09,8306.5826,8306.5826,8133.2056,8152.9657,4340409,4865288500,-303.6477,-3.5907,1120.9286,0.3455,1399416911178,1399416911178,34.1947,11.1723,15.7496,
600519.SH,贵州茅台,2020-03-10,8145.574,8548.0956,8145.574,8460.2727,5806293,6635936156,307.307,3.7693,1142.8869,0.4622,1452164656800,1452164656800,35.4836,11.5934,16.3432,
600519.SH,贵州茅台,2020-03-11,8456.6134,8559.6589,8350.4941,8478.7155,3554757,4124607952,18.4428,0.218,1160.3066,0.283,1455330275256,1455330275256,35.561,11.6186,16.3788,
600519.SH,贵州茅台,2020-03-12,8352.1042,8438.317,8234.1287,8332.1976,3663063,4172606105,-146.5179,-1.7281,1139.103,0.2916,1430181195300,1430181195300,34.9465,11.4179,16.0958,
600519.SH,贵州茅台,2020-03-13,7977.2468,8262.5248,7904.061,8138.475,7588531,8348496480,-193.7227,-2.325,1100.1466,0.6041,1396929639534,1396929639534,34.134,11.1524,15.7216,
600519.SH,贵州茅台,2020-03-16,8079.5604,8108.6152,7772.3266,7808.9195,5123254,5548946745,-329.5554,-4.0494,1083.0903,0.4078,1340363052600,1340363052600,32.7518,10.7008,15.0849,
600519.SH,贵州茅台,2020-03-17,7721.0966,7889.4239,7399.9576,7648.6427,7935912,8277472787,-160.2768,-2.0525,1043.0399,0.6317,1312852320780,1312852320780,32.0795,10.4812,14.7753,
600519.SH,贵州茅台,2020-03-18,7611.318,7757.6895,7377.0504,7377.0504,7345988,7582762547,-271.5923,-3.5509,1032.2318,0.5848,1266234820422,1266234820422,30.9404,10.109,14.2507,
600519.SH,贵州茅台,2020-03-19,7274.5904,7428.3536,7026.5639,7289.3007,10226507,10075880470,-87.7497,-1.1895,985.271,0.8141,1251173008800,1251173008800,30.5724,9.9887,14.0812,
600519.SH,贵州茅台,2020-03-20,7399.0793,7633.2737,7399.0793,7576.7743,6013919,6169094444,287.4736,3.9438,1025.8027,0.4787,1300516458384,1300516458384,31.7781,10.3827,14.6365,
600519.SH,贵州茅台,2020-03-23,7318.575,7576.7743,7256.5135,7457.6279,4847210,4918121944,-119.1464,-1.5725,1014.6294,0.3859,1280065558200,1280065558200,31.2784,10.2194,14.4063,
600519.SH,贵州茅台,2020-03-24,7633.2737,7749.4927,7574.7251,7728.4152,4665096,4900364144,270.7873,3.631,1050.4316,0.3714,1326544876800,1326544876800,32.4141,10.5905,14.9294,
600519.SH,贵州茅台,2020-03-25,7962.4632,7987.2,7861.6133,7904.7929,3704866,4015061222,176.3777,2.2822,1083.7264,0.2949,1356819243780,1356819243780,33.1539,10.8322,15.2702,
600519.SH,贵州茅台,2020-03-26,7855.2461,7986.029,7772.3266,7793.6969,3004856,3231754298,-111.096,-1.4054,1075.5105,0.2392,1337750161176,1337750161176,32.6879,10.6799,15.0555,
600519.SH,贵州茅台,2020-03-27,7940.6539,7991.8839,7867.5413,7871.1274,3626112,3931759353,77.4305,0.9935,1084.2907,0.2887,1351040733900,1351040733900,33.0127,10.786,15.2051,
600519.SH,贵州茅台,2020-03-30,7759.5191,7882.1053,7735.7338,7845.5124,3068741,3279823025,-25.615,-0.3254,1068.7846,0.2443,1346644041600,1346644041600,32.9052,10.7509,15.1556,
600519.SH,贵州茅台,2020-03-31,7918.6982,8160.2111,7917.2344,8130.9368,4798437,5293170703,285.4244,3.6381,1103.1031,0.382,1395635755800,1395635755800,34.1023,11.1421,15.707,
600519.SH,贵州茅台,2020-04-01,8174.8483,8262.6712,8072.3882,8072.3882,3320535,3700184247,-58.5486,-0.7201,1114.3338,0.2643,1385586173400,1385586173400,33.8568,11.0618,15.5939,
600519.SH,贵州茅台,2020-04-02,8079.7068,8379.7684,8078.8286,8379.7684,4520561,5095167594,307.3801,3.8078,1127.1096,0.3599,1438346481000,1438346481000,35.146,11.4831,16.1877,
600519.SH,贵州茅台,2020-04-03,8336.0765,8401.4314,8284.4805,8341.6386,2761761,3148421866,-38.1298,-0.455,1140.0052,0.2199,1431801690462,1431801690462,34.9861,11.4308,16.114,
600519.SH,贵州茅台,2020-04-07,8503.8182,8537.1177,8408.2376,8489.1811,4348800,5041525481,147.5425,1.7687,1159.2912,0.3462,1457126638110,1457126638110,35.6049,11.633,16.399,
600519.SH,贵州茅台,2020-04-08,8430.9984,8535.7272,8430.9984,8487.7905,2422442,2809422100,-1.3905,-0.0164,1159.7479,0.1928,1456887960528,1456887960528,35.599,11.6311,16.3964,
600519.SH,贵州茅台,2020-04-09,8533.4585,8555.4142,8401.4314,8478.5691,2281697,2640230492,-9.2214,-0.1086,1157.1346,0.1816,1455305151300,1455305151300,35.5604,11.6184,16.3785,
600519.SH,贵州茅台,2020-04-10,8474.0316,8646.8964,8441.9763,8526.1399,2780434,3252600672,47.5707,0.5611,1169.8176,0.2213,1463470437000,1463470437000,35.7599,11.6836,16.4704,
600519.SH,贵州茅台,2020-04-13,8526.1399,8562.5864,8405.3834,8506.3797,1598147,1854563731,-19.7602,-0.2318,1160.4463,0.1272,1460078702940,1460078702940,35.677,11.6566,16.4323,
600519.SH,贵州茅台,2020-04-14,8606.6442,8720.448,8533.4585,8673.2432,3679955,4340858665,166.8635,1.9616,1179.5956,0.2929,1488720012780,1488720012780,36.3769,11.8852,16.7546,
600519.SH,贵州茅台,2020-04-15,8723.7414,8811.4911,8687.8804,8706.1768,2933229,3501318260,32.9336,0.3797,1193.6737,0.2335,1494372902880,1494372902880,36.515,11.9303,16.8182,
600519.SH,贵州茅台,2020-04-16,8730.8404,8761.0661,8665.9247,8761.0661,2172774,2588431844,54.8893,0.6305,1191.3028,0.173,1503794386380,1503794386380,36.7452,12.0056,16.9243,
600519.SH,贵州茅台,2020-04-17,8855.4757,9035.22,8818.9561,8972.5729,3824569,4676618151,211.5068,2.4142,1222.7831,0.3045,1540098502800,1540098502800,37.6323,12.2954,17.3328,
600519.SH,贵州茅台,2020-04-20,8935.9801,9012.8251,8905.2421,8982.0871,2423864,2963483323,9.5141,0.106,1222.6277,0.193,1541731559940,1541731559940,37.6722,12.3084,17.3512,
600519.SH,贵州茅台,2020-04-21,8936.1264,8957.8626,8731.06,8782.29,2922422,3517018487,-199.7971,-2.2244,1203.4602,0.2326,1507437360000,1507437360000,36.8342,12.0346,16.9653,
600519.SH,贵州茅台,2020-04-22,8826.2015,9144.5595,8798.5372,9107.9666,4403473,5430377598,325.6766,3.7083,1233.2033,0.3505,1563338162100,1563338162100,37.9391,11.4943,17.5944,
600519.SH,贵州茅台,2020-04-23,9148.2188,9262.974,9131.8983,9164.7587,2689851,3377042463,56.7921,0.6235,1255.4757,0.2141,1573086257028,1573086257028,38.1757,11.5659,17.7041,
600519.SH,贵州茅台,2020-04-24,9133.5816,9220.5995,9039.7575,9152.3172,1912240,2390444036,-12.4416,-0.1358,1250.0753,0.1522,1570950720768,1570950720768,38.1239,11.5502,17.6801,
600519.SH,贵州茅台,2020-04-27,9199.4488,9354.383,9155.2446,9338.5017,2590391,3284513346,186.1845,2.0343,1267.9605,0.2062,1602908392800,1602908392800,38.8994,11.7852,18.0397,
600519.SH,贵州茅台,2020-04-28,9406.6376,9513.7084,9308.3492,9361.4088,3466190,4458549425,22.9071,0.2453,1286.2969,0.2759,1606840291914,1606840291914,37.3,10.7766,18.084,
600519.SH,贵州茅台,2020-04-29,9351.6751,9427.0565,9206.7674,9330.4513,2344406,2976724957,-30.9576,-0.3307,1269.7139,0.1866,1601526575220,1601526575220,37.1767,10.741,18.0242,
600519.SH,贵州茅台,2020-04-30,9301.9088,9404.4421,9213.2077,9263.1204,2466087,3134408881,-67.3309,-0.7216,1271.005,0.1963,1589969555460,1589969555460,36.9084,10.6635,17.8941,
600519.SH,贵州茅台,2020-05-06,9155.5373,9514.1475,9148.2188,9514.1475,3583481,4598589768,251.0271,2.71,1283.2745,0.2853,1633057140000,1633057140000,37.9086,10.9525,18.379,
600519.SH,贵州茅台,2020-05-07,9509.7564,9623.8529,9462.9175,9601.9704,2793474,3647628296,87.8229,0.9231,1305.7678,0.2224,1648131513600,1648131513600,38.2585,11.0536,18.5487,
600519.SH,贵州茅台,2020-05-08,9638.5633,9792.2534,9576.4286,9621.0719,2907868,3839218026,19.1015,0.1989,1320.2862,0.2315,1651410189858,1651410189858,38.3346,11.0756,18.5856,
600519.SH,贵州茅台,2020-05-11,9660.519,9770.2976,9614.1924,9682.5479,2367119,3135990964,61.476,0.639,1324.8134,0.1884,1661962251378,1661962251378,38.5796,11.1463,18.7043,
600519.SH,贵州茅台,2020-05-12,9645.8818,9770.2244,9631.2447,9755.6605,1972181,2621824685,73.1126,0.7551,1329.4037,0.157,1674511667400,1674511667400,38.8709,11.2305,18.8456,
600519.SH,贵州茅台,2020-05-13,9755.6605,9792.1802,9681.5965,9777.2503,2201431,2931464950,21.5898,0.2213,1331.6179,0.1752,1678217450910,1678217450910,38.9569,11.2553,18.8873,
600519.SH,贵州茅台,2020-05-14,9733.7048,9769.4194,9697.9169,9708.7484,1857492,2467976357,-68.5019,-0.7006,1328.6606,0.1479,1666459439502,1666459439502,38.684,11.1765,18.755,
600519.SH,贵州茅台,2020-05-15,9726.3862,9759.3198,9527.9064,9609.289,2639808,3469736812,-99.4594,-1.0244,1314.3898,0.2101,1649387711400,1649387711400,38.2877,11.062,18.5628,
600519.SH,贵州茅台,2020-05-18,9558.059,9891.0541,9551.6918,9852.3389,3436211,4587989708,243.0499,2.5293,1335.1886,0.2735,1691106040338,1691106040338,39.2561,11.3418,19.0323,
600519.SH,贵州茅台,2020-05-19,9982.5363,9982.5363,9792.2534,9851.607,2478746,3342210487,-0.7319,-0.0074,1348.3473,0.1973,1690980420558,1690980420558,39.2532,11.3409,19.0309,
600519.SH,贵州茅台,2020-05-20,9851.607,9947.2608,9783.5442,9887.3948,2118340,2859455106,35.7878,0.3633,1349.8565,0.1686,1697123227800,1697123227800,39.3958,11.3821,19.1001,
600519.SH,贵州茅台,2020-05-21,9916.6691,10040.7922,9901.0074,9997.9053,2305158,3147105462,110.5105,1.1177,1365.245,0.1835,1716091814580,1716091814580,39.8361,11.5094,19.3135,
600519.SH,贵州茅台,2020-05-22,9997.1735,9997.9053,9681.5965,9720.5313,3442746,4608696074,-277.374,-2.7743,1338.6686,0.2741,1668481917960,1668481917960,38.7309,11.19,18.7777,
600519.SH,贵州茅台,2020-05-25,9733.7048,10001.4182,9667.8376,9974.4859,3156100,4260387678,253.9546,2.6126,1349.89,0.2512,1712071981620,1712071981620,39.7428,11.4824,19.2683,
600519.SH,贵州茅台,2020-05-26,10025.5695,10026.0818,9916.6691,9938.6249,2247019,3056188321,-35.861,-0.3595,1360.1079,0.1789,1705916612400,1705916612400,39.5999,11.4411,19.199,
600519.SH,贵州茅台,2020-05-27,9945.9434,9953.262,9755.6605,9792.2534,2677741,3596654307,-146.3715,-1.4728,1343.1674,0.2132,1680792656400,1680792656400,39.0167,11.2726,18.9163,
600519.SH,贵州茅台,2020-05-28,9792.0338,9857.6814,9668.789,9836.1648,2648591,3536546893,43.9114,0.4484,1335.256,0.2108,1688329843200,1688329843200,39.1917,11.3232,19.0011,
600519.SH,贵州茅台,2020-05-29,9749.0738,10026.3014,9749.0738,10001.5646,3044435,4144247222,165.3998,1.6815,1361.2533,0.2424,1716719913480,1716719913480,39.8507,11.5136,19.3206,
600519.SH,贵州茅台,2020-06-01,10106.9521,10393.1084,10106.9521,10388.7172,3547976,4986178912,387.1526,3.8709,1405.3587,0.2824,1783172777100,1783172777100,41.3933,11.9593,20.0685,
600519.SH,贵州茅台,2020-06-02,10363.1754,10450.1932,10294.7467,10324.3869,2596010,3679210598,-64.3303,-0.6192,1417.2559,0.2067,1772130798438,1772130798438,41.1369,11.8852,19.9442,
600519.SH,贵州茅台,2020-06-03,10355.7836,10374.0801,10215.0474,10240.882,2355736,3308382799,-83.5049,-0.8088,1404.3945,0.1875,1757797581540,1757797581540,40.8042,11.7891,19.7829,
600519.SH,贵州茅台,2020-06-04,10216.7307,10326.5093,10216.7307,10304.4804,1803741,2534459742,63.5984,0.621,1405.1129,0.1436,1768713940422,1768713940422,41.0576,11.8623,19.9058,
600519.SH,贵州茅台,2020-06-05,10284.4275,10457.3654,10253.9091,10428.9694,1834706,2597524609,124.489,1.2081,1415.7716,0.1461,1790081865000,1790081865000,41.5536,12.0056,20.1463,
600519.SH,贵州茅台,2020-06-08,10428.9694,10502.1551,10260.7153,10290.6483,2930045,4145298455,-138.3211,-1.3263,1414.7559,0.2332,1766339726580,1766339726580,41.0025,11.8464,19.879,
600519.SH,贵州茅台,2020-06-09,10304.5536,10428.9694,10250.9816,10367.1274,2261191,3199849660,76.4791,0.7432,1415.1169,0.18,1779466993590,1779466993590,41.3072,11.9344,20.0268,
600519.SH,贵州茅台,2020-06-10,10428.9694,10489.9331,10370.4208,10419.1625,2270074,3234843851,52.0351,0.5019,1424.9949,0.1807,1788398559948,1788398559948,41.5146,11.9943,20.1273,
600519.SH,贵州茅台,2020-06-11,10326.5825,10377.6662,10223.9761,10249.3715,3071171,4314846228,-169.7909,-1.6296,1404.9515,0.2445,1759254770988,1759254770988,40.8381,11.7988,19.7993,
600519.SH,贵州茅台,2020-06-12,10152.1077,10365.8101,10123.858,10365.8101,2842742,3992323389,116.4385,1.1361,1404.3917,0.2263,1779240877986,1779240877986,41.302,11.9329,20.0242,
600519.SH,贵州茅台,2020-06-15,10260.6421,10330.9005,10106.9521,10121.5892,3461541,4819512189,-244.2208,-2.356,1392.3025,0.2756,1737321557400,1737321557400,40.3289,11.6517,19.5525,
600519.SH,贵州茅台,2020-06-16,10235.0271,10348.4651,10195.7264,10274.4011,2920664,4099718932,152.8118,1.5098,1403.6941,0.2325,1763550967464,1763550967464,40.9378,11.8277,19.8477,
600519.SH,贵州茅台,2020-06-17,10332.8033,10333.096,10209.5585,10282.5979,1945307,2730097120,8.1968,0.0798,1403.4274,0.1549,1764957909000,1764957909000,40.9704,11.8371,19.8635,
600519.SH,贵州茅台,2020-06-18,10281.866,10342.6102,10246.7369,10341.1465,2101041,2956800081,58.5486,0.5694,1407.3024,0.1673,1775007491400,1775007491400,41.2037,11.9045,19.9766,
600519.SH,贵州茅台,2020-06-19,10392.3765,10576.8046,10356.5155,10537.577,3895833,5603232657,196.4306,1.8995,1438.2631,0.3101,1808723840352,1808723840352,41.9864,12.1306,20.3561,
600519.SH,贵州茅台,2020-06-22,10502.887,10567.2173,10488.9817,10531.4294,2324700,3343536637,-6.1476,-0.0583,1438.2659,0.1851,1807668634200,1807668634200,41.9619,12.1235,20.3442,
600519.SH,贵州茅台,2020-06-23,10502.1551,10846.1282,10491.3236,10791.2388,3393426,4963194685,259.8094,2.467,1462.5911,0.2701,1852263656100,1852263656100,42.9971,12.4226,20.8461,
600519.SH,贵州茅台,2020-06-24,10836.5515,10852.174,10698.8364,10809.971,2513899,3663537115,18.7321,0.1736,1457.3128,0.2001,1834061349978,1834061349978,42.5746,12.3005,20.6412,
600519.SH,贵州茅台,2020-06-29,10721.0485,10854.3212,10639.6781,10833.3677,2808061,4064048236,23.3968,0.2164,1447.2792,0.2235,1838030935026,1838030935026,42.6667,12.3272,20.6859,
600519.SH,贵州茅台,2020-06-30,10832.9975,10876.3852,10773.7652,10831.2206,2244614,3281641199,-2.1472,-0.0198,1462.0069,0.1787,1837666637664,1837666637664,42.6582,12.3247,20.6818,
600519.SH,贵州茅台,2020-07-01,10869.1293,11151.2231,10839.6612,11063.6334,3868249,5759640251,232.4128,2.1458,1488.9528,0.3079,1877098686606,1877098686606,43.5736,12.5892,21.1256,
600519.SH,贵州茅台,2020-07-02,11098.6545,11482.9241,11069.0383,11431.8362,4588372,7014289615,368.2029,3.328,1528.7099,0.3653,1939569403200,1939569403200,45.0237,13.0082,21.8286,
600519.SH,贵州茅台,2020-07-03,11476.2604,11494.7705,11231.0387,11415.4733,3512581,5395637032,-16.3629,-0.1431,1536.089,0.2796,1936793206062,1936793206062,44.9593,12.9895,21.7974,
600519.SH,贵州茅台,2020-07-06,11387.412,11964.927,11341.581,11846.4624,5182196,8228068998,430.9891,3.7755,1587.7572,0.4125,2009916480000,2009916480000,46.6567,13.48,22.6204,
600519.SH,贵州茅台,2020-07-07,11869.3409,12918.7153,11853.8664,12498.0178,6666393,11219852098,651.5554,5.5,1683.0469,0.5307,2120461886400,2120461886400,49.2229,14.2214,23.8645,
600519.SH,贵州茅台,2020-07-08,12438.7855,12727.543,12290.7047,12448.7069,5316998,8963189092,-49.3109,-0.3945,1685.7612,0.4233,2112095609052,2112095609052,49.0286,14.1652,23.7703,
600519.SH,贵州茅台,2020-07-09,12520.2299,12675.7148,12453.5936,12631.2905,3503324,5951732803,182.5836,1.4667,1698.8816,0.2789,2143073446800,2143073446800,49.7477,14.373,24.119,
600519.SH,贵州茅台,2020-07-10,12505.4219,12857.8541,12504.9776,12689.4122,3710044,6352507468,58.1217,0.4601,1712.2459,0.2953,2152934599530,2152934599530,49.9767,14.4391,24.2299,
600519.SH,贵州茅台,2020-07-13,12695.5576,13231.0177,12695.5576,13193.9235,6072716,10679460274,504.5112,3.9758,1758.597,0.4834,2238531917622,2238531917622,51.9636,15.0132,25.1933,
600519.SH,贵州茅台,2020-07-14,13193.9235,13194.2196,12945.2218,13045.9167,4609351,8135834910,-148.0067,-1.1218,1765.0717,0.3669,2213420523600,2213420523600,51.3807,14.8448,24.9107,
600519.SH,贵州茅台,2020-07-15,12919.1596,13198.4399,12917.9009,12975.8005,4071294,7176560649,-70.1162,-0.5375,1762.7223,0.3241,2201524330434,2201524330434,51.1046,14.765,24.7768,
600519.SH,贵州茅台,2020-07-16,12808.3211,12808.3211,11846.4624,11950.1189,10224219,16901373196,-1025.6815,-7.9046,1653.0723,0.8139,2027503249200,2027503249200,47.065,13.5979,22.8183,
600519.SH,贵州茅台,2020-07-17,11994.5432,12383.9216,11994.5432,12202.2265,6590206,10863420089,252.1075,2.1097,1648.4189,0.5246,2070276784290,2070276784290,48.0579,13.8848,23.2997,
600519.SH,贵州茅台,2020-07-20,12235.1744,12320.2469,11764.1295,12120.1157,4528033,7363822989,-82.1108,-0.6729,1626.2741,0.3605,2056345550688,2056345550688,47.7345,13.7913,23.1429,
600519.SH,贵州茅台,2020-07-21,12191.7868,12607.5976,12075.9136,12349.9371,4196950,7026353151,229.8214,1.8962,1674.157,0.3341,2095337930400,2095337930400,48.6396,14.0529,23.5817,
600519.SH,贵州茅台,2020-07-22,12275.8967,12660.9067,12275.8967,12424.5698,3920121,6637265372,74.6327,0.6043,1693.1277,0.3121,2108000404224,2108000404224,48.9336,14.1378,23.7242,
600519.SH,贵州茅台,2020-07-23,12379.5532,12520.2299,12216.6644,12409.1694,3432052,5739050333,-15.4004,-0.124,1672.1921,0.2732,2105387512800,2105387512800,48.8729,14.1203,23.6948,
600519.SH,贵州茅台,2020-07-24,12252.5739,12335.129,11735.4018,11811.6634,7875201,12705941887,-597.5059,-4.815,1613.4118,0.6269,2004012350340,2004012350340,46.5197,13.4404,22.5539,
600519.SH,贵州茅台,2020-07-27,11965.0011,12067.1028,11846.4624,12013.4235,3878817,6279664444,201.7601,1.7081,1618.9638,0.3088,2038243740390,2038243740390,47.3143,13.6699,22.9392,
600519.SH,贵州茅台,2020-07-28,12068.5836,12438.7855,12068.5836,12364.7451,5491152,9133721867,351.3217,2.9244,1663.3526,0.4371,2097850326000,2097850326000,48.698,14.0697,23.61,
600519.SH,贵州茅台,2020-07-29,12512.8259,12512.8259,12090.7957,12379.5532,5074843,8411789967,14.8081,0.1198,1657.5468,0.404,2100362721600,2100362721600,47.8911,15.3058,23.6383,
600519.SH,贵州茅台,2020-07-30,12373.63,12591.2347,12368.4471,12438.7855,3837304,6486855475,59.2323,0.4785,1690.4721,0.3055,2110412304000,2110412304000,48.1202,15.379,23.7514,
600519.SH,贵州茅台,2020-07-31,12475.8057,12623.8865,12187.0482,12425.3102,4068474,6846747330,-13.4754,-0.1083,1682.8785,0.3239,2108126024004,2108126024004,48.0681,15.3624,23.7256,
600519.SH,贵州茅台,2020-08-03,12489.7253,12561.5445,12290.7047,12349.9371,3466114,5790041422,-75.3731,-0.6066,1670.4706,0.2759,2095337930400,2095337930400,47.7765,15.2692,23.5817,
600519.SH,贵州茅台,2020-08-04,12401.7653,12460.9236,12290.7047,12364.6711,3194051,5337185768,14.734,0.1193,1670.977,0.2543,2097837764022,2097837764022,47.8335,15.2874,23.6099,
600519.SH,贵州茅台,2020-08-05,12306.1792,12387.6236,12167.1313,12349.9371,2552169,4236612469,-14.734,-0.1192,1660.0047,0.2032,2095337930400,2095337930400,47.7765,15.2692,23.5817,
600519.SH,贵州茅台,2020-08-06,12364.7451,12394.5834,12068.5836,12127.5197,3264878,5372942645,-222.4173,-1.801,1645.6795,0.2599,2057601748488,2057601748488,46.916,14.9942,23.157,
600519.SH,贵州茅台,2020-08-07,12177.9412,12214.221,11835.3563,12075.9876,3424205,5560065753,-51.5321,-0.4249,1623.7538,0.2726,2048858611800,2048858611800,46.7167,14.9305,23.0586,
600519.SH,贵州茅台,2020-08-10,12053.5534,12179.348,11906.5092,12098.1257,2362354,3857721122,22.1381,0.1833,1632.9987,0.1881,2052614643222,2052614643222,46.8023,14.9579,23.1009,
